Start,Stop,Reset,'FACTORY I/O (Running)','FACTORY I/O (Paused)','FACTORY I/O (Reset)','Level meter','Flow meter',Setpoint,'FACTORY I/O (Time Scale)','Start light','Stop light','Reset light','FACTORY I/O (Run)','FACTORY I/O (Pause)','FACTORY I/O (Reset1)','Fill valve','Discharge valve',SP,PV,'FACTORY I/O (Camera Position)',millis,attack
0,1,0,1,0,0,0.211963,0,3.784395,1,0,0,0,1,0,0,10,0,113,6,0,4334,0
0,1,0,1,0,0,0.222763,0,3.784395,1,0,0,0,1,0,0,10,0,113,6,0,4349,0
0,1,0,1,0,0,0.234804,0,3.784395,1,0,0,0,1,0,0,10,0,113,7,0,4364,0
0,1,0,1,0,0,0.248589,0,3.784395,1,0,0,0,1,0,0,10,0,113,7,0,4380,0
0,1,0,1,0,0,0.263984,0,3.784395,1,0,0,0,1,0,0,10,0,113,7,0,4396,0
0,1,0,1,0,0,0.280098,0,3.784395,1,0,0,0,1,0,0,10,0,113,8,0,4411,0
0,1,0,1,0,0,0.295398,0,3.784395,1,0,0,0,1,0,0,10,0,113,8,0,4428,0
0,1,0,1,0,0,0.308025,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4443,0
0,1,0,1,0,0,0.316239,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4458,0
0,1,0,1,0,0,0.318879,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4474,0
0,1,0,1,0,0,0.318879,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4489,0
0,1,0,1,0,0,0.315705,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4505,0
0,1,0,1,0,0,0.307533,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4521,0
0,1,0,1,0,0,0.296118,0,3.784395,1,0,0,0,1,0,0,10,0,113,8,0,4537,0
0,1,0,1,0,0,0.283798,0,3.784395,1,0,0,0,1,0,0,10,0,113,8,0,4553,0
0,1,0,1,0,0,0.272997,0,3.784395,1,0,0,0,1,0,0,10,0,113,8,0,4569,0
0,1,0,1,0,0,0.265701,0,3.784395,1,0,0,0,1,0,0,10,0,113,7,0,4584,0
0,1,0,1,0,0,0.263046,0,3.784395,1,0,0,0,1,0,0,10,0,113,7,0,4600,0
0,1,0,1,0,0,0.265124,0,3.784395,1,0,0,0,1,0,0,10,0,113,7,0,4616,0
0,1,0,1,0,0,0.271052,0,3.784395,1,0,0,0,1,0,0,10,0,113,8,0,4631,0
0,1,0,1,0,0,0.279272,0,3.784395,1,0,0,0,1,0,0,10,0,113,8,0,4647,0
0,1,0,1,0,0,0.288,0,3.784395,1,0,0,0,1,0,0,10,0,113,8,0,4663,0
0,1,0,1,0,0,0.295687,0,3.784395,1,0,0,0,1,0,0,10,0,113,8,0,4679,0
0,1,0,1,0,0,0.301362,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4694,0
0,1,0,1,0,0,0.30477,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4709,0
0,1,0,1,0,0,0.306288,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4725,0
0,1,0,1,0,0,0.306288,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4741,0
0,1,0,1,0,0,0.306678,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4756,0
0,1,0,1,0,0,0.306756,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4772,0
0,1,0,1,0,0,0.307133,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4787,0
0,1,0,1,0,0,0.30808,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4803,0
0,1,0,1,0,0,0.309561,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4818,0
0,1,0,1,0,0,0.311389,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4834,0
0,1,0,1,0,0,0.313418,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4849,0
0,1,0,1,0,0,0.315672,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4865,0
0,1,0,1,0,0,0.318357,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4881,0
0,1,0,1,0,0,0.321748,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4897,0
0,1,0,1,0,0,0.326012,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4911,0
0,1,0,1,0,0,0.331057,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4927,0
0,1,0,1,0,0,0.331057,0,3.784395,1,0,0,0,1,0,0,10,0,113,9,0,4942,0
0,1,0,1,0,0,0.336491,0,3.784395,1,0,0,0,1,0,0,10,0,113,10,0,4958,0
0,1,0,1,0,0,0.341721,0,3.784395,1,0,0,0,1,0,0,10,0,113,10,0,4973,0
0,1,0,1,0,0,0.346164,0,3.784395,1,0,0,0,1,0,0,10,0,113,10,0,4990,0
0,1,0,1,0,0,0.349481,0,3.784395,1,0,0,0,1,0,0,10,0,113,10,0,5005,0
0,1,0,1,0,0,0.351726,0,3.784395,1,0,0,0,1,0,0,10,0,113,10,0,5021,0
0,1,0,1,0,0,0.35335,0,3.784395,1,0,0,0,1,0,0,10,0,113,10,0,5036,0
0,1,0,1,0,0,0.355038,0,3.784395,1,0,0,0,1,0,0,10,0,113,10,0,5052,0
0,1,0,1,0,0,0.359058,0,3.784395,1,0,0,0,1,0,0,10,0,113,10,0,5067,0
0,1,0,1,0,0,0.363137,0,3.784395,1,0,0,0,1,0,0,10,0,113,10,0,5083,0
0,1,0,1,0,0,0.368127,0,3.784395,1,0,0,0,1,0,0,10,0,113,11,0,5098,0
0,1,0,1,0,0,0.373521,0,3.784395,1,0,0,0,1,0,0,10,0,113,11,0,5114,0
0,1,0,1,0,0,0.378775,0,3.784395,1,0,0,0,1,0,0,10,0,113,11,0,5130,0
0,1,0,1,0,0,0.383574,0,3.784395,1,0,0,0,1,0,0,10,0,113,11,0,5146,0
0,1,0,1,0,0,0.387973,0,3.784395,1,0,0,0,1,0,0,10,0,113,11,0,5162,0
0,1,0,1,0,0,0.387973,0,3.784395,1,0,0,0,1,0,0,10,0,113,11,0,5177,0
0,1,0,1,0,0,0.392374,0,3.784395,1,0,0,0,1,0,0,10,0,113,11,0,5193,0
0,1,0,1,0,0,0.397329,0,3.784395,1,0,0,0,1,0,0,10,0,113,11,0,5208,0
0,1,0,1,0,0,0.406655,0,3.784395,1,0,0,0,1,0,0,10,0,113,12,0,5223,0
0,1,0,1,0,0,0.414096,0,3.784395,1,0,0,0,1,0,0,10,0,113,12,0,5239,0
0,1,0,1,0,0,0.421959,0,3.784395,1,0,0,0,1,0,0,10,0,113,12,0,5255,0
0,1,0,1,0,0,0.429533,0,3.784395,1,0,0,0,1,0,0,10,0,113,12,0,5271,0
0,1,0,1,0,0,0.436213,0,3.784395,1,0,0,0,1,0,0,10,0,113,13,0,5286,0
0,1,0,1,0,0,0.441771,0,3.784395,1,0,0,0,1,0,0,10,0,113,13,0,5302,0
0,1,0,1,0,0,0.446473,0,3.784395,1,0,0,0,1,0,0,10,0,113,13,0,5318,0
0,1,0,1,0,0,0.451003,0,3.784395,1,0,0,0,1,0,0,10,0,113,13,0,5334,0
0,1,0,1,0,0,0.45621,0,3.784395,1,0,0,0,1,0,0,10,0,113,13,0,5349,0
0,1,0,1,0,0,0.462786,0,3.784395,1,0,0,0,1,0,0,10,0,113,13,0,5365,0
0,1,0,1,0,0,0.466695,0,3.784395,1,0,0,0,1,0,0,10,0,113,14,0,5381,0
0,1,0,1,0,0,0.466695,0,3.784395,1,0,0,0,1,0,0,10,0,113,14,0,5397,0
0,1,0,1,0,0,0.475685,0,3.784395,1,0,0,0,1,0,0,10,0,113,14,0,5412,0
0,1,0,1,0,0,0.485785,0,3.784395,1,0,0,0,1,0,0,10,0,113,14,0,5426,0
0,1,0,1,0,0,0.496177,0,3.784395,1,0,0,0,1,0,0,10,0,113,14,0,5442,0
0,1,0,1,0,0,0.50595,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5458,0
0,1,0,1,0,0,0.514354,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5474,0
0,1,0,1,0,0,0.520937,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5489,0
0,1,0,1,0,0,0.52557,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5504,0
0,1,0,1,0,0,0.52837,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5520,0
0,1,0,1,0,0,0.5297,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5536,0
0,1,0,1,0,0,0.529532,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5551,0
0,1,0,1,0,0,0.528539,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5567,0
0,1,0,1,0,0,0.526995,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5582,0
0,1,0,1,0,0,0.526995,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5597,0
0,1,0,1,0,0,0.525351,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5613,0
0,1,0,1,0,0,0.524088,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5628,0
0,1,0,1,0,0,0.523627,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5644,0
0,1,0,1,0,0,0.524224,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5660,0
0,1,0,1,0,0,0.525902,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5675,0
0,1,0,1,0,0,0.528483,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5690,0
0,1,0,1,0,0,0.53172,0,3.784395,1,0,0,0,1,0,0,10,0,113,15,0,5705,0
0,1,0,1,0,0,0.535489,0,3.784395,1,0,0,0,1,0,0,10,0,113,16,0,5721,0
0,1,0,1,0,0,0.539944,0,3.784395,1,0,0,0,1,0,0,10,0,113,16,0,5738,0
0,1,0,1,0,0,0.545537,0,3.784395,1,0,0,0,1,0,0,10,0,113,16,0,5752,0
0,1,0,1,0,0,0.552868,0,3.784395,1,0,0,0,1,0,0,10,0,113,16,0,5768,0
0,1,0,1,0,0,0.562395,0,3.784395,1,0,0,0,1,0,0,10,0,113,16,0,5783,0
0,1,0,1,0,0,0.562395,0,3.784395,1,0,0,0,1,0,0,10,0,113,16,0,5798,0
0,1,0,1,0,0,0.574112,0,3.784395,1,0,0,0,1,0,0,10,0,113,17,0,5814,0
0,1,0,1,0,0,0.587349,0,3.784395,1,0,0,0,1,0,0,10,0,113,17,0,5829,0
0,1,0,1,0,0,0.600788,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,5845,0
0,1,0,1,0,0,0.612749,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,5861,0
0,1,0,1,0,0,0.621643,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,5876,0
0,1,0,1,0,0,0.626447,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,5892,0
0,1,0,1,0,0,0.627024,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,5908,0
0,1,0,1,0,0,0.624156,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,5923,0
0,1,0,1,0,0,0.619288,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,5938,0
0,1,0,1,0,0,0.614074,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,5954,0
0,1,0,1,0,0,0.609899,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,5970,0
0,1,0,1,0,0,0.609899,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,5984,0
0,1,0,1,0,0,0.607551,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,6000,0
0,1,0,1,0,0,0.607144,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,6016,0
0,1,0,1,0,0,0.608282,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,6031,0
0,1,0,1,0,0,0.610372,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,6047,0
0,1,0,1,0,0,0.612921,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,6063,0
0,1,0,1,0,0,0.615711,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,6077,0
0,1,0,1,0,0,0.618782,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,6092,0
0,1,0,1,0,0,0.622294,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,6108,0
0,1,0,1,0,0,0.626346,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,6124,0
0,1,0,1,0,0,0.630873,0,3.784395,1,0,0,0,1,0,0,10,0,113,18,0,6140,0
0,1,0,1,0,0,0.635676,0,3.784395,1,0,0,0,1,0,0,10,0,113,19,0,6156,0
0,1,0,1,0,0,0.64056,0,3.784395,1,0,0,0,1,0,0,10,0,113,19,0,6173,0
0,1,0,1,0,0,0.645482,0,3.784395,1,0,0,0,1,0,0,10,0,113,19,0,6188,0
0,1,0,1,0,0,0.650628,0,3.784395,1,0,0,0,1,0,0,10,0,113,19,0,6206,0
0,1,0,1,0,0,0.650628,0,3.784395,1,0,0,0,1,0,0,10,0,113,19,0,6220,0
0,1,0,1,0,0,0.65633,0,3.784395,1,0,0,0,1,0,0,10,0,113,19,0,6235,0
0,1,0,1,0,0,0.662868,0,3.784395,1,0,0,0,1,0,0,10,0,113,19,0,6251,0
0,1,0,1,0,0,0.674087,0,3.784395,1,0,0,0,1,0,0,10,0,113,20,0,6267,0
0,1,0,1,0,0,0.681688,0,3.784395,1,0,0,0,1,0,0,10,0,113,20,0,6283,0
0,1,0,1,0,0,0.688295,0,3.784395,1,0,0,0,1,0,0,10,0,113,20,0,6298,0
0,1,0,1,0,0,0.690922,0,3.784395,1,0,0,0,1,0,0,10,0,113,20,0,6314,0
0,1,0,1,0,0,0.694407,0,3.784395,1,0,0,0,1,0,0,10,0,113,20,0,6330,0
0,1,0,1,0,0,0.695187,0,3.784395,1,0,0,0,1,0,0,10,0,113,20,0,6346,0
0,1,0,1,0,0,0.693814,0,3.784395,1,0,0,0,1,0,0,10,0,113,20,0,6361,0
0,1,0,1,0,0,0.692512,0,3.784395,1,0,0,0,1,0,0,10,0,113,20,0,6377,0
0,1,0,1,0,0,0.692763,0,3.784395,1,0,0,0,1,0,0,10,0,113,20,0,6393,0
0,1,0,1,0,0,0.695634,0,3.784395,1,0,0,0,1,0,0,10,0,113,20,0,6408,0
0,1,0,1,0,0,0.701428,0,3.784395,1,0,0,0,1,0,0,10,0,113,21,0,6424,0
0,1,0,1,0,0,0.701428,0,3.784395,1,0,0,0,1,0,0,10,0,113,21,0,6439,0
0,1,0,1,0,0,0.709612,0,3.784395,1,0,0,0,1,0,0,10,0,113,21,0,6455,0
0,1,0,1,0,0,0.719032,0,3.784395,1,0,0,0,1,0,0,10,0,113,21,0,6470,0
0,1,0,1,0,0,0.728328,0,3.784395,1,0,0,0,1,0,0,10,0,113,21,0,6486,0
0,1,0,1,0,0,0.736393,0,3.784395,1,0,0,0,1,0,0,10,0,113,22,0,6502,0
0,1,0,1,0,0,0.742699,0,3.784395,1,0,0,0,1,0,0,10,0,113,22,0,6518,0
0,1,0,1,0,0,0.747378,0,3.784395,1,0,0,0,1,0,0,10,0,113,22,0,6533,0
0,1,0,1,0,0,0.751057,0,3.784395,1,0,0,0,1,0,0,10,0,113,22,0,6549,0
0,1,0,1,0,0,0.75453,0,3.784395,1,0,0,0,1,0,0,10,0,113,22,0,6564,0
0,1,0,1,0,0,0.758408,0,3.784395,1,0,0,0,1,0,0,10,0,113,22,0,6580,0
0,1,0,1,0,0,0.762903,0,3.784395,1,0,0,0,1,0,0,10,0,113,22,0,6596,0
0,1,0,1,0,0,0.767794,0,3.784395,1,0,0,0,1,0,0,10,0,113,23,0,6612,0
0,1,0,1,0,0,0.772597,0,3.784395,1,0,0,0,1,0,0,10,0,113,23,0,6628,0
0,1,0,1,0,0,0.776832,0,3.784395,1,0,0,0,1,0,0,10,0,113,23,0,6643,0
0,1,0,1,0,0,0.780272,0,3.784395,1,0,0,0,1,0,0,10,0,113,23,0,6659,0
0,1,0,1,0,0,0.780272,0,3.784395,1,0,0,0,1,0,0,10,0,113,23,0,6674,0
0,1,0,1,0,0,0.783077,0,3.784395,1,0,0,0,1,0,0,10,0,113,23,0,6689,0
0,1,0,1,0,0,0.785754,0,3.784395,1,0,0,0,1,0,0,10,0,113,23,0,6705,0
0,1,0,1,0,0,0.788975,0,3.784395,1,0,0,0,1,0,0,10,0,113,23,0,6720,0
0,1,0,1,0,0,0.793319,0,3.784395,1,0,0,0,1,0,0,10,0,113,23,0,6736,0
0,1,0,1,0,0,0.799052,0,3.784395,1,0,0,0,1,0,0,10,0,113,23,0,6752,0
0,1,0,1,0,0,0.806011,0,3.784395,1,0,0,0,1,0,0,10,0,113,24,0,6767,0
0,1,0,1,0,0,0.813642,0,3.784395,1,0,0,0,1,0,0,10,0,113,24,0,6783,0
0,1,0,1,0,0,0.821171,0,3.784395,1,0,0,0,1,0,0,10,0,113,24,0,6799,0
0,1,0,1,0,0,0.827841,0,3.784395,1,0,0,0,1,0,0,10,0,113,24,0,6815,0
0,1,0,1,0,0,0.833145,0,3.784395,1,0,0,0,1,0,0,10,0,113,24,0,6831,0
0,1,0,1,0,0,0.836968,0,3.784395,1,0,0,0,1,0,0,10,0,113,25,0,6846,0
0,1,0,1,0,0,0.839613,0,3.784395,1,0,0,0,1,0,0,10,0,113,25,0,6862,0
0,1,0,1,0,0,0.839613,0,3.784395,1,0,0,0,1,0,0,10,0,113,25,0,6876,0
0,1,0,1,0,0,0.841691,0,3.784395,1,0,0,0,1,0,0,10,0,113,25,0,6892,0
0,1,0,1,0,0,0.843921,0,3.784395,1,0,0,0,1,0,0,10,0,113,25,0,6908,0
0,1,0,1,0,0,0.846903,0,3.784395,1,0,0,0,1,0,0,10,0,113,25,0,6923,0
0,1,0,1,0,0,0.850929,0,3.784395,1,0,0,0,1,0,0,10,0,113,25,0,6939,0
0,1,0,1,0,0,0.855887,0,3.784395,1,0,0,0,1,0,0,10,0,113,25,0,6954,0
0,1,0,1,0,0,0.8613,0,3.784395,1,0,0,0,1,0,0,10,0,113,25,0,6970,0
0,1,0,1,0,0,0.866482,0,3.784395,1,0,0,0,1,0,0,10,0,113,25,0,6986,0
0,1,0,1,0,0,0.870757,0,3.784395,1,0,0,0,1,0,0,10,0,113,26,0,7002,0
0,1,0,1,0,0,0.873693,0,3.784395,1,0,0,0,1,0,0,10,0,113,26,0,7017,0
0,1,0,1,0,0,0.875249,0,3.784395,1,0,0,0,1,0,0,10,0,113,26,0,7034,0
0,1,0,1,0,0,0.875803,0,3.784395,1,0,0,0,1,0,0,10,0,113,26,0,7048,0
0,1,0,1,0,0,0.875803,0,3.784395,1,0,0,0,1,0,0,10,0,113,26,0,7063,0
0,1,0,1,0,0,0.876037,0,3.784395,1,0,0,0,1,0,0,10,0,113,26,0,7079,0
0,1,0,1,0,0,0.877441,0,3.784395,1,0,0,0,1,0,0,10,0,113,26,0,7095,0
0,1,0,1,0,0,0.879858,0,3.784395,1,0,0,0,1,0,0,10,0,113,26,0,7110,0
0,1,0,1,0,0,0.879858,0,3.784395,1,0,0,0,1,0,0,10,0,113,26,0,7127,0
0,1,0,1,0,0,0.888332,0,3.784395,1,0,0,0,1,0,0,10,0,113,26,0,7143,0
0,1,0,1,0,0,0.890904,0,3.784395,1,0,0,0,1,0,0,10,0,113,26,0,7158,0
0,1,0,1,0,0,0.896082,0,3.784395,1,0,0,0,1,0,0,10,0,113,26,0,7174,0
0,1,0,1,0,0,0.903129,0,3.784395,1,0,0,0,1,0,0,10,0,113,27,0,7190,0
0,1,0,1,0,0,0.90719,0,3.784395,1,0,0,0,1,0,0,10,0,113,27,0,7206,0
0,1,0,1,0,0,0.911057,0,3.784395,1,0,0,0,1,0,0,10,0,113,27,0,7222,0
0,1,0,1,0,0,0.915225,0,3.784395,1,0,0,0,1,0,0,10,0,113,27,0,7238,0
0,1,0,1,0,0,0.920156,0,3.784395,1,0,0,0,1,0,0,10,0,113,27,0,7254,0
0,1,0,1,0,0,0.92607,0,3.784395,1,0,0,0,1,0,0,10,0,113,27,0,7271,0
0,1,0,1,0,0,0.932831,0,3.784395,1,0,0,0,1,0,0,10,0,113,27,0,7285,0
0,1,0,1,0,0,0.939972,0,3.784395,1,0,0,0,1,0,0,10,0,113,28,0,7301,0
0,1,0,1,0,0,0.939972,0,3.784395,1,0,0,0,1,0,0,10,0,113,28,0,7316,0
0,1,0,1,0,0,0.94683,0,3.784395,1,0,0,0,1,0,0,10,0,113,28,0,7331,0
0,1,0,1,0,0,0.952767,0,3.784395,1,0,0,0,1,0,0,10,0,113,28,0,7347,0
0,1,0,1,0,0,0.957358,0,3.784395,1,0,0,0,1,0,0,10,0,113,28,0,7362,0
0,1,0,1,0,0,0.960503,0,3.784395,1,0,0,0,1,0,0,10,0,113,28,0,7378,0
0,1,0,1,0,0,0.962424,0,3.784395,1,0,0,0,1,0,0,10,0,113,28,0,7393,0
0,1,0,1,0,0,0.963553,0,3.784395,1,0,0,0,1,0,0,10,0,113,28,0,7409,0
0,1,0,1,0,0,0.964376,0,3.784395,1,0,0,0,1,0,0,10,0,113,28,0,7425,0
0,1,0,1,0,0,0.96529,0,3.784395,1,0,0,0,1,0,0,10,0,113,28,0,7441,0
0,1,0,1,0,0,0.96652,0,3.784395,1,0,0,0,1,0,0,10,0,113,28,0,7456,0
0,1,0,1,0,0,0.968131,0,3.784395,1,0,0,0,1,0,0,10,0,113,29,0,7472,0
0,1,0,1,0,0,0.970092,0,3.784395,1,0,0,0,1,0,0,10,0,113,29,0,7488,0
0,1,0,1,0,0,0.972376,0,3.784395,1,0,0,0,1,0,0,10,0,113,29,0,7504,0
0,1,0,1,0,0,0.975028,0,3.784395,1,0,0,0,1,0,0,10,0,113,29,0,7520,0
0,1,0,1,0,0,0.975028,0,3.784395,1,0,0,0,1,0,0,10,0,113,29,0,7536,0
0,1,0,1,0,0,0.978188,0,3.784395,1,0,0,0,1,0,0,10,0,113,29,0,7552,0
0,1,0,1,0,0,0.982045,0,3.784395,1,0,0,0,1,0,0,10,0,113,29,0,7567,0
0,1,0,1,0,0,0.986763,0,3.784395,1,0,0,0,1,0,0,10,0,113,29,0,7584,0
0,1,0,1,0,0,0.992402,0,3.784395,1,0,0,0,1,0,0,10,0,113,29,0,7598,0
0,1,0,1,0,0,0.998864,0,3.784395,1,0,0,0,1,0,0,10,0,113,29,0,7614,0
0,1,0,1,0,0,1.005898,0,3.784395,1,0,0,0,1,0,0,10,0,113,30,0,7629,0
0,1,0,1,0,0,1.01314,0,3.784395,1,0,0,0,1,0,0,10,0,113,30,0,7644,0
0,1,0,1,0,0,1.020197,0,3.784395,1,0,0,0,1,0,0,10,0,113,30,0,7661,0
0,1,0,1,0,0,1.026729,0,3.784395,1,0,0,0,1,0,0,10,0,113,30,0,7676,0
0,1,0,1,0,0,1.032512,0,3.784395,1,0,0,0,1,0,0,10,0,113,30,0,7692,0
0,1,0,1,0,0,1.037478,0,3.784395,1,0,0,0,1,0,0,10,0,113,31,0,7708,0
0,1,0,1,0,0,1.04359,0,3.784395,1,0,0,0,1,0,0,10,0,113,31,0,7724,0
0,1,0,1,0,0,1.047071,0,3.784395,1,0,0,0,1,0,0,10,0,113,31,0,7738,0
0,1,0,1,0,0,1.050363,0,3.784395,1,0,0,0,1,0,0,10,0,113,31,0,7754,0
0,1,0,1,0,0,1.050363,0,3.784395,1,0,0,0,1,0,0,10,0,113,31,0,7769,0
0,1,0,1,0,0,1.053675,0,3.784395,1,0,0,0,1,0,0,10,0,113,31,0,7785,0
0,1,0,1,0,0,1.057141,0,3.784395,1,0,0,0,1,0,0,10,0,113,31,0,7800,0
0,1,0,1,0,0,1.060803,0,3.784395,1,0,0,0,1,0,0,10,0,113,31,0,7814,0
0,1,0,1,0,0,1.066564,0,3.784395,1,0,0,0,1,0,0,10,0,113,31,0,7829,0
0,1,0,1,0,0,1.070469,0,3.784395,1,0,0,0,1,0,0,10,0,113,32,0,7845,0
0,1,0,1,0,0,1.070469,0,3.784395,1,0,0,0,1,0,0,10,0,113,32,0,7859,0
0,1,0,1,0,0,1.074369,0,3.784395,1,0,0,0,1,0,0,10,0,113,32,0,7874,0
0,1,0,1,0,0,1.080277,0,3.784395,1,0,0,0,1,0,0,10,0,113,32,0,7890,0
0,1,0,1,0,0,1.08441,0,3.784395,1,0,0,0,1,0,0,10,0,113,32,0,7905,0
0,1,0,1,0,0,1.088854,0,3.784395,1,0,0,0,1,0,0,10,0,113,32,0,7921,0
0,1,0,1,0,0,1.088854,0,3.784395,1,0,0,0,1,0,0,10,0,113,32,0,7937,0
0,1,0,1,0,0,1.096266,0,3.784395,1,0,0,0,1,0,0,10,0,113,32,0,7952,0
0,1,0,1,0,0,1.101641,0,3.784395,1,0,0,0,1,0,0,10,0,113,33,0,7967,0
0,1,0,1,0,0,1.107163,0,3.784395,1,0,0,0,1,0,0,10,0,113,33,0,7982,0
0,1,0,1,0,0,1.112583,0,3.784395,1,0,0,0,1,0,0,10,0,113,33,0,7998,0
0,1,0,1,0,0,1.117667,0,3.784395,1,0,0,0,1,0,0,10,0,113,33,0,8014,0
0,1,0,1,0,0,1.124382,0,3.784395,1,0,0,0,1,0,0,10,0,113,33,0,8030,0
0,1,0,1,0,0,1.124382,0,3.784395,1,0,0,0,1,0,0,10,0,113,33,0,8046,0
0,1,0,1,0,0,1.12829,0,3.784395,1,0,0,0,1,0,0,10,0,113,33,0,8062,0
0,1,0,1,0,0,1.131934,0,3.784395,1,0,0,0,1,0,0,10,0,113,33,0,8078,0
0,1,0,1,0,0,1.135529,0,3.784395,1,0,0,0,1,0,0,10,0,113,34,0,8093,0
0,1,0,1,0,0,1.139249,0,3.784395,1,0,0,0,1,0,0,10,0,113,34,0,8108,0
0,1,0,1,0,0,1.143163,0,3.784395,1,0,0,0,1,0,0,10,0,113,34,0,8124,0
0,1,0,1,0,0,1.149254,0,3.784395,1,0,0,0,1,0,0,10,0,113,34,0,8140,0
0,1,0,1,0,0,1.153253,0,3.784395,1,0,0,0,1,0,0,10,0,113,34,0,8156,0
0,1,0,1,0,0,1.153253,0,3.784395,1,0,0,0,1,0,0,10,0,113,34,0,8171,0
0,1,0,1,0,0,1.157053,0,3.784395,1,0,0,0,1,0,0,10,0,113,34,0,8188,0
0,1,0,1,0,0,1.160624,0,3.784395,1,0,0,0,1,0,0,10,0,113,34,0,8202,0
0,1,0,1,0,0,1.164053,0,3.784395,1,0,0,0,1,0,0,10,0,113,34,0,8219,0
0,1,0,1,0,0,1.167514,0,3.784395,1,0,0,0,1,0,0,10,0,113,35,0,8234,0
0,1,0,1,0,0,1.171196,0,3.784395,1,0,0,0,1,0,0,10,0,113,35,0,8249,0
0,1,0,1,0,0,1.175223,0,3.784395,1,0,0,0,1,0,0,10,0,113,35,0,8264,0
0,1,0,1,0,0,1.179596,0,3.784395,1,0,0,0,1,0,0,10,0,113,35,0,8280,0
0,1,0,1,0,0,1.184189,0,3.784395,1,0,0,0,1,0,0,10,0,113,35,0,8297,0
0,1,0,1,0,0,1.188786,0,3.784395,1,0,0,0,1,0,0,10,0,113,35,0,8312,0
0,1,0,1,0,0,1.193166,0,3.784395,1,0,0,0,1,0,0,10,0,113,35,0,8327,0
0,1,0,1,0,0,1.193166,0,3.784395,1,0,0,0,1,0,0,10,0,113,35,0,8342,0
0,1,0,1,0,0,1.197179,0,3.784395,1,0,0,0,1,0,0,10,0,113,35,0,8358,0
0,1,0,1,0,0,1.202487,0,3.784395,1,0,0,0,1,0,0,10,0,113,36,0,8373,0
